source,target,weight,x1,y1,x2,y2
4,12,16,0.10305344038523072,-0.30301387246313066,-0.3612335446254146,-0.13072061658148207
4,13,20,0.10305344038523072,-0.30301387246313066,-0.17414907463499993,0.16241378860332248
4,14,8,0.10305344038523072,-0.30301387246313066,-0.29260368153837424,0.4639072928352319
4,15,14,0.10305344038523072,-0.30301387246313066,0.3749746504723243,-0.22071078627259272
4,16,10,0.10305344038523072,-0.30301387246313066,0.1847957138275213,0.43716077707436
4,17,9,0.10305344038523072,-0.30301387246313066,-0.15992424504604488,0.5392952989975277
4,18,12,0.10305344038523072,-0.30301387246313066,0.10439313771894815,0.6094115114583526
4,19,12,0.10305344038523072,-0.30301387246313066,0.289120988054456,-0.47234333107571613
4,20,8,0.10305344038523072,-0.30301387246313066,0.6053933558548424,0.036794751112321715
4,21,16,0.10305344038523072,-0.30301387246313066,-0.216698008349638,-0.4073726414366538
4,22,7,0.10305344038523072,-0.30301387246313066,-0.11262646564620453,0.7476247142983786
4,23,14,0.10305344038523072,-0.30301387246313066,-0.6351225889171411,0.16808733520079266
4,24,9,0.10305344038523072,-0.30301387246313066,0.3905643028184438,0.641155633920719
4,25,10,0.10305344038523072,-0.30301387246313066,-0.46307079576100046,0.19523406388381692
4,26,7,0.10305344038523072,-0.30301387246313066,0.6632800448163466,0.24634326516829094
4,27,10,0.10305344038523072,-0.30301387246313066,0.6683260900944658,-0.28842106166680087
4,28,6,0.10305344038523072,-0.30301387246313066,0.05784133859112831,0.8456759407621954
4,29,18,0.10305344038523072,-0.30301387246313066,-0.42756997608733455,-0.4913646588743747
4,30,8,0.10305344038523072,-0.30301387246313066,-0.7580974182370418,-0.052942710383485775
4,31,7,0.10305344038523072,-0.30301387246313066,-0.16680067181873087,-0.5866061709913019
4,32,7,0.10305344038523072,-0.30301387246313066,-0.6394319794110218,-0.5138284740843441
4,33,5,0.10305344038523072,-0.30301387246313066,-0.9702254131446048,0.02280371601868053
4,34,5,0.10305344038523072,-0.30301387246313066,-0.5620638850267037,0.5861677298486417
4,35,5,0.10305344038523072,-0.30301387246313066,-0.40407665801114184,0.8659187432431569
4,36,8,0.10305344038523072,-0.30301387246313066,0.42860435339319186,-0.7974205670198969
4,37,6,0.10305344038523072,-0.30301387246313066,-0.7990385903535291,0.3907332379075222
4,38,8,0.10305344038523072,-0.30301387246313066,0.5275946926997845,0.42421979203099397
4,39,9,0.10305344038523072,-0.30301387246313066,0.04046110556779338,-0.719615202678075
4,40,7,0.10305344038523072,-0.30301387246313066,0.23856797055765772,-0.9999999999999999
4,41,6,0.10305344038523072,-0.30301387246313066,0.8630879815018315,-0.551770484022588
4,42,4,0.10305344038523072,-0.30301387246313066,-0.17823431855398547,-0.958848521159596
4,43,6,0.10305344038523072,-0.30301387246313066,-0.6456273330028174,-0.2530240159740244
4,44,3,0.10305344038523072,-0.30301387246313066,0.3534272590187244,0.9621448749193757
4,45,8,0.10305344038523072,-0.30301387246313066,0.5600945403313623,-0.6177891248615215
4,46,5,0.10305344038523072,-0.30301387246313066,-0.8990526681948372,-0.41348307801494005
4,47,3,0.10305344038523072,-0.30301387246313066,0.7112686777064772,0.7323111536757132
4,48,4,0.10305344038523072,-0.30301387246313066,0.9237384090559083,0.01309021814380398
4,49,4,0.10305344038523072,-0.30301387246313066,0.9142953786184649,0.266611123522485
4,50,6,0.10305344038523072,-0.30301387246313066,-0.5147079836915214,-0.9085752902100498
5,6,22,-0.16165261867912326,-0.11447661466626712,-0.029277788257468594,0.32482770094692437
5,7,20,-0.16165261867912326,-0.11447661466626712,0.18086727385098453,0.07936361159165517
5,8,18,-0.16165261867912326,-0.11447661466626712,-0.24477651657264093,0.03049054589406983
5,9,16,-0.16165261867912326,-0.11447661466626712,0.3063083890041166,-0.031268660360762965
5,10,14,-0.16165261867912326,-0.11447661466626712,0.2853825793808915,0.26778283456457364
5,11,30,-0.16165261867912326,-0.11447661466626712,-0.07760015160996597,-0.2727796423381356
5,12,32,-0.16165261867912326,-0.11447661466626712,-0.3612335446254146,-0.13072061658148207
5,13,24,-0.16165261867912326,-0.11447661466626712,-0.17414907463499993,0.16241378860332248
5,14,10,-0.16165261867912326,-0.11447661466626712,-0.29260368153837424,0.4639072928352319
5,15,12,-0.16165261867912326,-0.11447661466626712,0.3749746504723243,-0.22071078627259272
5,16,14,-0.16165261867912326,-0.11447661466626712,0.1847957138275213,0.43716077707436
5,17,12,-0.16165261867912326,-0.11447661466626712,-0.15992424504604488,0.5392952989975277
5,18,14,-0.16165261867912326,-0.11447661466626712,0.10439313771894815,0.6094115114583526
5,19,10,-0.16165261867912326,-0.11447661466626712,0.289120988054456,-0.47234333107571613
5,20,10,-0.16165261867912326,-0.11447661466626712,0.6053933558548424,0.036794751112321715
5,21,25,-0.16165261867912326,-0.11447661466626712,-0.216698008349638,-0.4073726414366538
5,22,9,-0.16165261867912326,-0.11447661466626712,-0.11262646564620453,0.7476247142983786
5,23,15,-0.16165261867912326,-0.11447661466626712,-0.6351225889171411,0.16808733520079266
5,24,11,-0.16165261867912326,-0.11447661466626712,0.3905643028184438,0.641155633920719
5,25,12,-0.16165261867912326,-0.11447661466626712,-0.46307079576100046,0.19523406388381692
5,26,10,-0.16165261867912326,-0.11447661466626712,0.6632800448163466,0.24634326516829094
5,27,8,-0.16165261867912326,-0.11447661466626712,0.6683260900944658,-0.28842106166680087
5,28,9,-0.16165261867912326,-0.11447661466626712,0.05784133859112831,0.8456759407621954
5,29,16,-0.16165261867912326,-0.11447661466626712,-0.42756997608733455,-0.4913646588743747
5,30,12,-0.16165261867912326,-0.11447661466626712,-0.7580974182370418,-0.052942710383485775
5,31,14,-0.16165261867912326,-0.11447661466626712,-0.16680067181873087,-0.5866061709913019
5,32,15,-0.16165261867912326,-0.11447661466626712,-0.6394319794110218,-0.5138284740843441
5,33,6,-0.16165261867912326,-0.11447661466626712,-0.9702254131446048,0.02280371601868053
5,34,8,-0.16165261867912326,-0.11447661466626712,-0.5620638850267037,0.5861677298486417
5,35,6,-0.16165261867912326,-0.11447661466626712,-0.40407665801114184,0.8659187432431569
5,36,7,-0.16165261867912326,-0.11447661466626712,0.42860435339319186,-0.7974205670198969
5,37,10,-0.16165261867912326,-0.11447661466626712,-0.7990385903535291,0.3907332379075222
5,38,9,-0.16165261867912326,-0.11447661466626712,0.5275946926997845,0.42421979203099397
5,39,12,-0.16165261867912326,-0.11447661466626712,0.04046110556779338,-0.719615202678075
5,40,4,-0.16165261867912326,-0.11447661466626712,0.23856797055765772,-0.9999999999999999
5,41,3,-0.16165261867912326,-0.11447661466626712,0.8630879815018315,-0.551770484022588
5,42,8,-0.16165261867912326,-0.11447661466626712,-0.17823431855398547,-0.958848521159596
5,43,18,-0.16165261867912326,-0.11447661466626712,-0.6456273330028174,-0.2530240159740244
5,44,5,-0.16165261867912326,-0.11447661466626712,0.3534272590187244,0.9621448749193757
5,45,10,-0.16165261867912326,-0.11447661466626712,0.5600945403313623,-0.6177891248615215
5,46,9,-0.16165261867912326,-0.11447661466626712,-0.8990526681948372,-0.41348307801494005
5,47,4,-0.16165261867912326,-0.11447661466626712,0.7112686777064772,0.7323111536757132
5,48,5,-0.16165261867912326,-0.11447661466626712,0.9237384090559083,0.01309021814380398
5,49,8,-0.16165261867912326,-0.11447661466626712,0.9142953786184649,0.266611123522485
5,50,7,-0.16165261867912326,-0.11447661466626712,-0.5147079836915214,-0.9085752902100498
6,7,25,-0.029277788257468594,0.32482770094692437,0.18086727385098453,0.07936361159165517
6,8,20,-0.029277788257468594,0.32482770094692437,-0.24477651657264093,0.03049054589406983
6,9,22,-0.029277788257468594,0.32482770094692437,0.3063083890041166,-0.031268660360762965
6,10,26,-0.029277788257468594,0.32482770094692437,0.2853825793808915,0.26778283456457364
6,11,18,-0.029277788257468594,0.32482770094692437,-0.07760015160996597,-0.2727796423381356
6,12,15,-0.029277788257468594,0.32482770094692437,-0.3612335446254146,-0.13072061658148207
6,13,24,-0.029277788257468594,0.32482770094692437,-0.17414907463499993,0.16241378860332248
6,14,18,-0.029277788257468594,0.32482770094692437,-0.29260368153837424,0.4639072928352319
6,15,14,-0.029277788257468594,0.32482770094692437,0.3749746504723243,-0.22071078627259272
6,16,35,-0.029277788257468594,0.32482770094692437,0.1847957138275213,0.43716077707436
6,17,28,-0.029277788257468594,0.32482770094692437,-0.15992424504604488,0.5392952989975277
6,18,12,-0.029277788257468594,0.32482770094692437,0.10439313771894815,0.6094115114583526
6,19,10,-0.029277788257468594,0.32482770094692437,0.289120988054456,-0.47234333107571613
6,20,16,-0.029277788257468594,0.32482770094692437,0.6053933558548424,0.036794751112321715
6,21,10,-0.029277788257468594,0.32482770094692437,-0.216698008349638,-0.4073726414366538
6,22,14,-0.029277788257468594,0.32482770094692437,-0.11262646564620453,0.7476247142983786
6,23,8,-0.029277788257468594,0.32482770094692437,-0.6351225889171411,0.16808733520079266
6,24,8,-0.029277788257468594,0.32482770094692437,0.3905643028184438,0.641155633920719
